city,date,max_temp,min_temp,avg_temp,humidity,precipitation,year
Ahmedabad,2015-05-09,44.4,9.7,27.1,72.7,8.6,2015
Delhi,2015-05-10,27.0,18.9,22.9,94.1,30.2,2015
Mumbai,2015-05-10,27.4,7.5,17.4,59.4,44.1,2015
Bangalore,2015-05-10,35.3,14.4,24.9,67.7,5.8,2015
Chennai,2015-05-10,27.9,8.2,18.1,46.3,34.4,2015
Kolkata,2015-05-10,26.9,11.0,19.0,49.9,22.5,2015
Hyderabad,2015-05-10,37.3,10.2,23.7,55.7,38.1,2015
Pune,2015-05-10,26.2,17.4,21.8,62.7,37.0,2015
Ahmedabad,2015-05-10,44.8,24.0,34.4,47.9,0.6,2015
Delhi,2015-05-11,35.4,5.9,20.6,52.4,17.5,2015
Mumbai,2015-05-11,26.7,9.0,17.8,99.3,31.7,2015
Bangalore,2015-05-11,40.9,21.1,31.0,62.2,41.5,2015
Chennai,2015-05-11,28.1,17.7,22.9,50.8,38.8,2015
Kolkata,2015-05-11,40.9,8.7,24.8,93.6,48.8,2015
Hyderabad,2015-05-11,36.9,16.7,26.8,47.7,14.1,2015
Pune,2015-05-11,31.4,16.9,24.2,88.9,40.9,2015
Ahmedabad,2015-05-11,34.1,13.9,24.0,76.7,17.4,2015
Delhi,2015-05-12,26.0,17.8,21.9,50.5,48.2,2015
Mumbai,2015-05-12,38.7,6.4,22.6,46.4,16.1,2015
Bangalore,2015-05-12,33.8,15.0,24.4,89.7,7.6,2015
Chennai,2015-05-12,30.6,16.7,23.6,53.2,30.2,2015
Kolkata,2015-05-12,44.6,13.7,29.1,90.5,37.1,2015
Hyderabad,2015-05-12,44.6,24.2,34.4,57.2,4.6,2015
Pune,2015-05-12,35.4,14.1,24.7,62.0,41.9,2015
Ahmedabad,2015-05-12,39.9,12.1,26.0,93.2,49.6,2015
Delhi,2015-05-13,32.9,22.3,27.6,71.9,1.0,2015
Mumbai,2015-05-13,39.4,18.2,28.8,79.3,39.0,2015
Bangalore,2015-05-13,39.6,20.9,30.3,55.0,14.7,2015
Chennai,2015-05-13,28.7,6.2,17.5,53.8,0.2,2015
Kolkata,2015-05-13,26.6,9.0,17.8,89.9,19.7,2015
Hyderabad,2015-05-13,43.4,24.0,33.7,41.7,47.3,2015
Pune,2015-05-13,40.0,17.6,28.8,94.7,16.9,2015
Ahmedabad,2015-05-13,43.5,14.5,29.0,71.2,5.9,2015
Delhi,2015-05-14,42.4,13.6,28.0,79.6,49.5,2015
Mumbai,2015-05-14,33.5,8.2,20.8,60.8,6.4,2015
Bangalore,2015-05-14,31.7,19.3,25.5,99.7,13.9,2015
Chennai,2015-05-14,39.9,13.0,26.5,60.7,49.6,2015
Kolkata,2015-05-14,37.6,15.3,26.4,50.0,19.8,2015
Hyderabad,2015-05-14,39.2,17.9,28.5,64.8,2.8,2015
Pune,2015-05-14,40.9,20.9,30.9,92.0,43.8,2015
Ahmedabad,2015-05-14,43.2,24.9,34.1,61.9,20.4,2015
Delhi,2015-05-15,33.3,20.8,27.1,90.2,16.1,2015
Mumbai,2015-05-15,43.8,23.1,33.5,48.2,27.4,2015
Bangalore,2015-05-15,28.2,16.6,22.4,50.3,4.8,2015
Chennai,2015-05-15,41.6,20.0,30.8,45.1,47.6,2015
Kolkata,2015-05-15,38.4,9.9,24.1,48.8,40.5,2015
Hyderabad,2015-05-15,34.6,23.5,29.1,71.4,45.6,2015
Pune,2015-05-15,30.4,22.0,26.2,75.5,38.4,2015
Ahmedabad,2015-05-15,43.6,13.2,28.4,65.5,13.2,2015
Delhi,2015-05-16,28.3,6.4,17.3,40.8,31.8,2015
Mumbai,2015-05-16,40.1,8.7,24.4,49.4,3.5,2015
Bangalore,2015-05-16,32.2,5.9,19.0,64.1,44.8,2015
Chennai,2015-05-16,26.3,15.4,20.9,57.6,37.6,2015
Kolkata,2015-05-16,42.5,14.6,28.6,41.0,19.2,2015
Hyderabad,2015-05-16,30.6,16.2,23.4,89.6,26.1,2015
Pune,2015-05-16,25.7,17.6,21.7,67.0,46.1,2015
Ahmedabad,2015-05-16,43.1,24.5,33.8,85.4,9.2,2015
Delhi,2015-05-17,32.2,19.9,26.1,99.9,36.7,2015
Mumbai,2015-05-17,40.3,17.1,28.7,64.1,16.0,2015
Bangalore,2015-05-17,26.3,19.5,22.9,68.2,33.7,2015
Chennai,2015-05-17,34.9,24.4,29.6,64.1,8.1,2015
Kolkata,2015-05-17,44.6,24.6,34.6,98.5,22.7,2015
Hyderabad,2015-05-17,33.3,6.7,20.0,55.9,8.0,2015
Pune,2015-05-17,43.6,22.8,33.2,89.0,43.9,2015
Ahmedabad,2015-05-17,43.4,12.7,28.0,89.4,31.3,2015
Delhi,2015-05-18,44.7,12.5,28.6,91.9,40.5,2015
Mumbai,2015-05-18,30.5,22.0,26.2,58.7,15.2,2015
Bangalore,2015-05-18,40.9,10.0,25.5,44.0,11.4,2015
Chennai,2015-05-18,42.1,16.9,29.5,58.1,38.2,2015
Kolkata,2015-05-18,31.0,19.4,25.2,61.9,19.3,2015
Hyderabad,2015-05-18,39.9,6.0,23.0,59.2,41.9,2015
Pune,2015-05-18,42.9,20.3,31.6,87.1,11.4,2015
Ahmedabad,2015-05-18,28.8,19.7,24.3,63.9,18.5,2015
Delhi,2015-05-19,39.9,13.3,26.6,97.1,46.1,2015
Mumbai,2015-05-19,30.7,10.2,20.4,49.4,33.1,2015
Bangalore,2015-05-19,25.4,19.0,22.2,45.9,34.2,2015
Chennai,2015-05-19,25.2,13.0,19.1,57.9,20.1,2015
Kolkata,2015-05-19,25.5,18.2,21.9,94.5,23.4,2015
Hyderabad,2015-05-19,25.3,22.6,24.0,93.2,10.2,2015
Pune,2015-05-19,37.8,21.3,29.6,49.0,47.1,2015
Ahmedabad,2015-05-19,29.2,19.4,24.3,71.8,24.3,2015
Delhi,2015-05-20,26.1,9.2,17.7,54.7,8.3,2015
Mumbai,2015-05-20,32.6,5.0,18.8,88.0,3.4,2015
Bangalore,2015-05-20,30.0,9.9,19.9,81.1,47.2,2015
Chennai,2015-05-20,43.6,19.2,31.4,46.9,25.0,2015
Kolkata,2015-05-20,28.3,11.4,19.8,90.8,33.0,2015
Hyderabad,2015-05-20,37.4,19.7,28.6,90.2,46.6,2015
Pune,2015-05-20,42.4,15.6,29.0,82.1,18.7,2015
Ahmedabad,2015-05-20,44.6,8.9,26.7,64.7,27.5,2015
Delhi,2015-05-21,25.5,20.3,22.9,68.1,43.1,2015
Mumbai,2015-05-21,31.6,23.9,27.7,57.1,40.4,2015
Bangalore,2015-05-21,27.8,24.9,26.3,62.3,48.8,2015
Chennai,2015-05-21,25.6,21.1,23.3,88.1,37.4,2015
Kolkata,2015-05-21,27.9,24.1,26.0,70.9,41.2,2015
Hyderabad,2015-05-21,29.5,9.2,19.4,64.7,34.7,2015
Pune,2015-05-21,30.1,21.9,26.0,51.5,18.3,2015
Ahmedabad,2015-05-21,29.6,19.8,24.7,41.6,0.9,2015
Delhi,2015-05-22,39.4,22.4,30.9,56.1,6.7,2015
Mumbai,2015-05-22,39.8,22.6,31.2,60.0,9.9,2015
Bangalore,2015-05-22,32.1,23.3,27.7,88.6,8.6,2015
Chennai,2015-05-22,43.2,11.5,27.3,43.7,4.8,2015
Kolkata,2015-05-22,26.3,21.7,24.0,49.7,39.6,2015
Hyderabad,2015-05-22,42.9,13.2,28.1,90.9,28.9,2015
Pune,2015-05-22,34.0,18.6,26.3,93.4,25.6,2015
Ahmedabad,2015-05-22,29.1,10.0,19.5,42.6,9.4,2015
Delhi,2015-05-23,26.5,7.8,17.2,41.3,19.7,2015
Mumbai,2015-05-23,26.5,5.7,16.1,40.9,45.1,2015
Bangalore,2015-05-23,35.1,22.8,28.9,77.7,42.0,2015
Chennai,2015-05-23,43.1,12.4,27.8,79.2,8.7,2015
Kolkata,2015-05-23,42.2,7.4,24.8,71.6,13.0,2015
Hyderabad,2015-05-23,31.9,7.2,19.6,65.0,37.1,2015
Pune,2015-05-23,39.0,9.6,24.3,74.0,0.5,2015
Ahmedabad,2015-05-23,38.0,12.7,25.4,74.2,32.4,2015
Delhi,2015-05-24,37.0,23.9,30.4,82.9,8.7,2015
Mumbai,2015-05-24,39.3,21.2,30.2,58.2,17.5,2015
Bangalore,2015-05-24,33.6,9.1,21.3,45.1,30.6,2015
Chennai,2015-05-24,40.2,12.5,26.3,44.6,36.2,2015
Kolkata,2015-05-24,35.8,18.2,27.0,77.6,26.0,2015
Hyderabad,2015-05-24,30.4,6.3,18.3,90.2,43.1,2015
Pune,2015-05-24,39.0,7.7,23.4,44.8,45.4,2015
Ahmedabad,2015-05-24,40.7,14.6,27.7,65.2,40.6,2015
Delhi,2015-05-25,32.9,10.1,21.5,89.8,31.6,2015
Mumbai,2015-05-25,40.3,13.3,26.8,40.1,39.0,2015
Bangalore,2015-05-25,32.1,20.6,26.3,95.6,12.4,2015
Chennai,2015-05-25,41.3,22.1,31.7,97.5,18.5,2015
Kolkata,2015-05-25,43.7,15.8,29.7,43.9,23.9,2015
Hyderabad,2015-05-25,44.3,13.9,29.1,94.2,37.3,2015
Pune,2015-05-25,40.5,11.3,25.9,82.9,32.5,2015
Ahmedabad,2015-05-25,44.4,14.1,29.3,99.6,23.2,2015
Delhi,2015-05-26,28.3,18.5,23.4,81.3,47.0,2015
Mumbai,2015-05-26,31.3,12.5,21.9,88.3,0.7,2015
Bangalore,2015-05-26,31.9,10.0,20.9,65.3,35.9,2015
Chennai,2015-05-26,31.7,6.1,18.9,53.4,33.5,2015
Kolkata,2015-05-26,38.6,6.9,22.7,80.6,35.8,2015
Hyderabad,2015-05-26,38.3,24.9,31.6,85.6,39.6,2015
Pune,2015-05-26,38.3,7.7,23.0,80.9,11.0,2015
Ahmedabad,2015-05-26,30.6,24.5,27.5,73.4,4.5,2015
Delhi,2015-05-27,44.8,13.1,28.9,94.0,13.2,2015
Mumbai,2015-05-27,33.5,20.3,26.9,54.7,26.5,2015
Bangalore,2015-05-27,27.3,19.9,23.6,54.5,19.4,2015
Chennai,2015-05-27,35.2,7.3,21.3,83.1,42.4,2015
Kolkata,2015-05-27,31.3,7.7,19.5,88.5,35.6,2015
Hyderabad,2015-05-27,38.4,5.5,22.0,73.5,5.9,2015
Pune,2015-05-27,30.8,23.8,27.3,77.1,27.8,2015
Ahmedabad,2015-05-27,35.0,24.8,29.9,48.0,33.3,2015
Delhi,2015-05-28,32.7,9.8,21.2,80.0,3.1,2015
Mumbai,2015-05-28,31.4,13.8,22.6,59.3,34.4,2015
Bangalore,2015-05-28,29.9,7.5,18.7,56.9,15.8,2015
Chennai,2015-05-28,39.8,13.7,26.7,62.2,0.1,2015
Kolkata,2015-05-28,30.7,13.5,22.1,65.7,45.4,2015
Hyderabad,2015-05-28,33.5,8.0,20.7,48.8,15.5,2015
Pune,2015-05-28,28.7,14.2,21.5,61.3,24.9,2015
Ahmedabad,2015-05-28,43.5,14.0,28.8,86.3,36.6,2015
Delhi,2015-05-29,25.6,14.9,20.2,48.8,8.3,2015
Mumbai,2015-05-29,36.0,19.1,27.5,62.8,36.9,2015
Bangalore,2015-05-29,33.4,15.3,24.4,81.9,36.7,2015
Chennai,2015-05-29,25.1,24.6,24.8,88.3,39.9,2015
Kolkata,2015-05-29,37.9,6.3,22.1,46.9,14.3,2015
Hyderabad,2015-05-29,39.8,7.3,23.5,57.4,4.2,2015
Pune,2015-05-29,43.3,18.1,30.7,54.7,7.7,2015
Ahmedabad,2015-05-29,41.3,15.4,28.3,88.0,29.6,2015
Delhi,2015-05-30,41.3,22.6,31.9,90.1,34.0,2015
Mumbai,2015-05-30,37.9,21.3,29.6,94.8,37.3,2015
Bangalore,2015-05-30,25.7,16.4,21.1,50.8,34.9,2015
Chennai,2015-05-30,43.8,9.8,26.8,79.0,4.8,2015
Kolkata,2015-05-30,31.3,14.3,22.8,52.1,30.9,2015
Hyderabad,2015-05-30,28.2,17.4,22.8,87.6,10.9,2015
Pune,2015-05-30,32.2,10.3,21.2,77.7,32.6,2015
Ahmedabad,2015-05-30,35.8,21.6,28.7,59.1,30.1,2015
Delhi,2015-05-31,28.4,24.9,26.6,43.1,13.9,2015
Mumbai,2015-05-31,26.7,20.3,23.5,77.2,47.9,2015
Bangalore,2015-05-31,37.1,13.9,25.5,60.6,6.0,2015
Chennai,2015-05-31,33.5,20.6,27.1,71.9,8.5,2015
Kolkata,2015-05-31,44.8,5.3,25.0,99.3,1.1,2015
Hyderabad,2015-05-31,34.8,9.8,22.3,86.5,32.0,2015
Pune,2015-05-31,43.5,12.4,27.9,40.8,30.4,2015
Ahmedabad,2015-05-31,26.4,10.9,18.6,70.1,24.1,2015
Delhi,2015-06-01,36.1,20.2,28.2,61.3,20.0,2015
Mumbai,2015-06-01,30.6,21.9,26.3,77.1,6.5,2015
Bangalore,2015-06-01,28.0,8.3,18.2,96.3,25.6,2015
Chennai,2015-06-01,36.4,12.2,24.3,95.2,48.8,2015
Kolkata,2015-06-01,35.7,17.4,26.6,69.3,48.5,2015
Hyderabad,2015-06-01,31.5,18.5,25.0,45.4,31.2,2015
Pune,2015-06-01,36.1,11.6,23.9,68.5,44.4,2015
Ahmedabad,2015-06-01,33.0,5.4,19.2,61.0,8.9,2015
Delhi,2015-06-02,43.0,9.7,26.3,46.3,29.3,2015
Mumbai,2015-06-02,41.5,18.9,30.2,61.7,44.9,2015
Bangalore,2015-06-02,34.0,5.2,19.6,99.4,38.2,2015
Chennai,2015-06-02,35.4,10.6,23.0,55.8,32.8,2015
Kolkata,2015-06-02,42.6,12.0,27.3,85.4,39.8,2015
Hyderabad,2015-06-02,26.3,16.5,21.4,46.2,9.2,2015
Pune,2015-06-02,38.3,18.0,28.2,56.6,1.7,2015
Ahmedabad,2015-06-02,34.7,10.4,22.6,43.7,43.5,2015
Delhi,2015-06-03,26.2,8.4,17.3,44.5,1.1,2015
Mumbai,2015-06-03,25.3,15.0,20.1,94.8,49.9,2015
Bangalore,2015-06-03,37.9,8.9,23.4,63.4,26.3,2015
Chennai,2015-06-03,34.4,10.1,22.3,82.5,13.6,2015
Kolkata,2015-06-03,39.4,22.3,30.9,73.5,7.0,2015
Hyderabad,2015-06-03,32.7,12.1,22.4,65.9,17.1,2015
Pune,2015-06-03,30.9,21.4,26.1,80.6,2.6,2015
Ahmedabad,2015-06-03,39.6,8.5,24.1,56.9,32.1,2015
Delhi,2015-06-04,28.3,12.6,20.5,90.4,39.7,2015
Mumbai,2015-06-04,25.3,14.4,19.8,57.8,44.3,2015
Bangalore,2015-06-04,42.9,23.8,33.3,98.3,29.8,2015
Chennai,2015-06-04,27.4,23.7,25.6,88.0,4.6,2015
Kolkata,2015-06-04,40.0,9.8,24.9,48.0,34.8,2015
Hyderabad,2015-06-04,36.1,20.7,28.4,61.3,19.5,2015
Pune,2015-06-04,37.0,9.9,23.5,44.1,7.6,2015
Ahmedabad,2015-06-04,40.1,10.8,25.4,45.6,22.1,2015
Delhi,2015-06-05,36.3,12.7,24.5,86.2,28.2,2015
Mumbai,2015-06-05,31.8,13.6,22.7,51.0,45.2,2015
Bangalore,2015-06-05,31.8,11.0,21.4,78.4,40.2,2015
Chennai,2015-06-05,32.6,23.5,28.1,69.6,11.3,2015
Kolkata,2015-06-05,31.6,7.0,19.3,77.0,3.6,2015
Hyderabad,2015-06-05,32.8,11.3,22.0,93.6,33.9,2015
Pune,2015-06-05,40.6,8.6,24.6,67.3,25.1,2015
Ahmedabad,2015-06-05,25.9,14.4,20.2,44.5,7.1,2015
Delhi,2015-06-06,37.8,22.7,30.3,59.5,10.9,2015
Mumbai,2015-06-06,30.5,24.5,27.5,57.6,48.0,2015
Bangalore,2015-06-06,25.4,13.8,19.6,43.4,27.8,2015
Chennai,2015-06-06,43.3,6.1,24.7,88.1,48.7,2015
Kolkata,2015-06-06,40.9,16.5,28.7,60.3,19.9,2015
Hyderabad,2015-06-06,36.1,23.9,30.0,87.3,32.7,2015
Pune,2015-06-06,44.3,23.8,34.0,55.2,5.7,2015
Ahmedabad,2015-06-06,29.5,14.0,21.7,90.3,47.7,2015
Delhi,2015-06-07,28.6,17.6,23.1,50.3,12.9,2015
Mumbai,2015-06-07,25.8,21.6,23.7,45.6,30.1,2015
Bangalore,2015-06-07,32.6,23.8,28.2,88.4,31.2,2015
Chennai,2015-06-07,45.0,6.9,25.9,80.5,47.8,2015
Kolkata,2015-06-07,34.9,18.0,26.5,78.9,23.6,2015
Hyderabad,2015-06-07,31.9,20.2,26.0,54.6,19.8,2015
Pune,2015-06-07,25.3,5.2,15.2,68.6,28.6,2015
Ahmedabad,2015-06-07,30.2,13.6,21.9,93.0,12.7,2015
Delhi,2015-06-08,40.5,21.2,30.8,89.9,30.6,2015
Mumbai,2015-06-08,31.5,19.0,25.2,42.1,38.7,2015
Bangalore,2015-06-08,43.2,19.7,31.5,42.1,49.3,2015
Chennai,2015-06-08,30.7,6.9,18.8,97.0,35.4,2015
Kolkata,2015-06-08,33.2,7.3,20.3,50.2,0.9,2015
Hyderabad,2015-06-08,39.6,7.2,23.4,87.2,8.7,2015
Pune,2015-06-08,36.3,20.9,28.6,44.3,20.7,2015
Ahmedabad,2015-06-08,33.5,18.1,25.8,47.1,1.7,2015
Delhi,2015-06-09,40.1,24.5,32.3,81.3,22.7,2015
Mumbai,2015-06-09,41.2,16.4,28.8,44.4,25.1,2015
Bangalore,2015-06-09,32.8,6.3,19.5,51.2,32.5,2015
Chennai,2015-06-09,40.6,16.3,28.5,53.1,16.9,2015
Kolkata,2015-06-09,36.0,12.5,24.3,44.2,10.0,2015
Hyderabad,2015-06-09,31.5,15.5,23.5,41.9,25.8,2015
Pune,2015-06-09,39.8,19.3,29.6,90.1,20.3,2015
Ahmedabad,2015-06-09,32.8,14.5,23.6,77.2,14.1,2015
Delhi,2015-06-10,31.4,13.6,22.5,87.2,37.4,2015
Mumbai,2015-06-10,39.8,7.7,23.7,57.3,38.4,2015
Bangalore,2015-06-10,33.1,10.4,21.8,91.0,30.3,2015
Chennai,2015-06-10,32.7,23.2,28.0,77.9,34.0,2015
Kolkata,2015-06-10,28.3,6.0,17.2,81.5,28.8,2015
Hyderabad,2015-06-10,38.6,18.7,28.6,91.3,15.9,2015
Pune,2015-06-10,44.3,9.6,27.0,67.4,25.4,2015
Ahmedabad,2015-06-10,42.3,18.4,30.3,98.0,49.0,2015
Delhi,2015-06-11,38.2,6.0,22.1,49.7,39.3,2015
Mumbai,2015-06-11,31.9,8.2,20.0,60.4,30.9,2015
Bangalore,2015-06-11,38.8,13.2,26.0,40.7,36.6,2015
Chennai,2015-06-11,42.8,22.4,32.6,85.9,5.4,2015
Kolkata,2015-06-11,34.4,15.4,24.9,92.3,3.2,2015
Hyderabad,2015-06-11,28.7,7.1,17.9,84.6,40.8,2015
Pune,2015-06-11,40.8,8.5,24.6,86.1,20.0,2015
Ahmedabad,2015-06-11,42.5,7.8,25.1,82.7,32.0,2015
Delhi,2015-06-12,31.5,14.9,23.2,41.9,0.5,2015
Mumbai,2015-06-12,35.4,19.5,27.5,99.0,0.1,2015
Bangalore,2015-06-12,35.6,16.5,26.0,80.8,5.3,2015
Chennai,2015-06-12,31.4,13.3,22.3,52.9,14.8,2015
Kolkata,2015-06-12,41.4,6.1,23.7,63.9,12.3,2015
Hyderabad,2015-06-12,38.5,22.6,30.6,71.7,30.1,2015
Pune,2015-06-12,40.5,20.6,30.6,71.1,36.3,2015
Ahmedabad,2015-06-12,31.2,12.3,21.7,94.2,24.8,2015
Delhi,2015-06-13,37.5,22.0,29.7,75.7,15.1,2015
Mumbai,2015-06-13,35.5,16.7,26.1,44.0,29.6,2015
Bangalore,2015-06-13,27.4,20.8,24.1,84.6,21.1,2015
Chennai,2015-06-13,30.3,6.8,18.6,44.4,30.3,2015
Kolkata,2015-06-13,27.0,5.3,16.1,82.3,39.2,2015
Hyderabad,2015-06-13,33.1,17.6,25.3,97.9,44.9,2015
Pune,2015-06-13,44.2,13.9,29.0,58.3,36.0,2015
Ahmedabad,2015-06-13,37.6,22.5,30.0,74.4,5.4,2015
Delhi,2015-06-14,42.9,20.3,31.6,57.5,14.4,2015
Mumbai,2015-06-14,34.4,18.0,26.2,48.9,49.6,2015
Bangalore,2015-06-14,30.4,22.9,26.7,84.2,42.1,2015
Chennai,2015-06-14,25.5,13.4,19.4,75.4,11.6,2015
Kolkata,2015-06-14,34.4,7.4,20.9,81.4,0.6,2015
Hyderabad,2015-06-14,37.8,11.6,24.7,84.0,22.1,2015
Pune,2015-06-14,39.9,22.7,31.3,91.5,16.4,2015
Ahmedabad,2015-06-14,32.8,17.5,25.1,54.8,46.5,2015
Delhi,2015-06-15,42.5,6.1,24.3,55.0,5.3,2015
Mumbai,2015-06-15,31.1,18.5,24.8,98.0,21.3,2015
Bangalore,2015-06-15,33.2,11.3,22.3,70.2,42.7,2015
Chennai,2015-06-15,32.0,22.0,27.0,70.6,22.5,2015
Kolkata,2015-06-15,37.8,21.5,29.7,46.3,18.8,2015
Hyderabad,2015-06-15,38.8,11.9,25.3,90.8,3.8,2015
Pune,2015-06-15,37.1,12.4,24.7,56.2,44.3,2015
Ahmedabad,2015-06-15,31.8,18.0,24.9,91.8,40.1,2015
Delhi,2015-06-16,39.4,10.1,24.8,58.4,42.9,2015
Mumbai,2015-06-16,26.1,17.3,21.7,61.5,46.9,2015
Bangalore,2015-06-16,32.2,15.3,23.7,90.7,39.5,2015
Chennai,2015-06-16,25.7,11.6,18.7,56.1,39.3,2015
Kolkata,2015-06-16,33.0,12.9,23.0,67.7,30.7,2015
Hyderabad,2015-06-16,33.3,9.9,21.6,43.4,30.4,2015
Pune,2015-06-16,33.7,19.9,26.8,96.2,6.1,2015
Ahmedabad,2015-06-16,31.7,14.5,23.1,68.2,49.7,2015
Delhi,2015-06-17,41.6,8.2,24.9,40.8,6.6,2015
Mumbai,2015-06-17,29.3,10.8,20.1,76.5,11.7,2015
Bangalore,2015-06-17,40.4,11.8,26.1,49.6,42.3,2015
Chennai,2015-06-17,41.9,6.6,24.2,56.7,40.1,2015
Kolkata,2015-06-17,34.9,6.2,20.6,46.4,21.7,2015
Hyderabad,2015-06-17,32.5,14.2,23.4,67.1,37.0,2015
Pune,2015-06-17,28.8,16.0,22.4,46.8,41.0,2015
Ahmedabad,2015-06-17,37.8,18.5,28.1,91.8,27.5,2015
Delhi,2015-06-18,32.9,19.4,26.2,99.7,29.1,2015
Mumbai,2015-06-18,29.2,9.9,19.6,96.0,34.7,2015
Bangalore,2015-06-18,40.0,17.6,28.8,76.7,45.5,2015
Chennai,2015-06-18,40.3,9.3,24.8,95.8,19.4,2015
Kolkata,2015-06-18,34.1,9.9,22.0,63.8,26.2,2015
Hyderabad,2015-06-18,28.8,7.9,18.4,71.4,47.7,2015
Pune,2015-06-18,32.9,14.2,23.5,55.3,2.2,2015
Ahmedabad,2015-06-18,44.4,6.6,25.5,48.8,48.3,2015
Delhi,2015-06-19,41.4,22.6,32.0,46.9,47.8,2015
Mumbai,2015-06-19,38.0,5.9,21.9,73.9,3.9,2015
Bangalore,2015-06-19,36.0,6.3,21.1,67.6,43.2,2015
Chennai,2015-06-19,42.7,7.5,25.1,89.7,31.9,2015
Kolkata,2015-06-19,32.2,15.0,23.6,58.3,29.5,2015
Hyderabad,2015-06-19,30.4,25.0,27.7,68.3,44.1,2015
Pune,2015-06-19,38.7,8.5,23.6,85.5,27.9,2015
Ahmedabad,2015-06-19,34.9,6.3,20.6,50.1,49.3,2015
Delhi,2015-06-20,32.3,21.6,26.9,45.6,47.9,2015
Mumbai,2015-06-20,38.4,20.4,29.4,73.8,18.3,2015
Bangalore,2015-06-20,42.0,16.4,29.2,41.6,17.1,2015
Chennai,2015-06-20,38.3,8.1,23.2,98.8,6.0,2015
Kolkata,2015-06-20,37.3,12.4,24.8,85.3,11.4,2015
Hyderabad,2015-06-20,29.9,12.7,21.3,99.2,5.8,2015
Pune,2015-06-20,40.9,22.2,31.5,99.1,44.0,2015
Ahmedabad,2015-06-20,30.7,15.9,23.3,49.8,27.6,2015
Delhi,2015-06-21,30.0,12.7,21.3,68.2,4.4,2015
Mumbai,2015-06-21,42.9,17.5,30.2,53.1,15.1,2015
Bangalore,2015-06-21,40.3,16.5,28.4,72.6,43.5,2015
Chennai,2015-06-21,26.5,5.3,15.9,61.3,14.4,2015
Kolkata,2015-06-21,28.4,21.6,25.0,62.3,11.6,2015
Hyderabad,2015-06-21,33.0,7.8,20.4,86.5,36.3,2015
Pune,2015-06-21,28.9,18.4,23.7,50.1,24.7,2015
Ahmedabad,2015-06-21,29.4,9.9,19.6,90.4,30.1,2015
Delhi,2015-06-22,27.2,5.6,16.4,64.2,2.5,2015
Mumbai,2015-06-22,33.2,19.8,26.5,92.5,15.5,2015
Bangalore,2015-06-22,25.3,11.5,18.4,90.8,44.2,2015
Chennai,2015-06-22,36.3,11.9,24.1,57.6,42.1,2015
Kolkata,2015-06-22,29.3,20.7,25.0,50.5,49.4,2015
Hyderabad,2015-06-22,36.6,17.8,27.2,90.9,29.0,2015
Pune,2015-06-22,35.2,23.6,29.4,84.0,26.8,2015
Ahmedabad,2015-06-22,33.4,21.8,27.6,54.9,8.5,2015
Delhi,2015-06-23,38.0,23.5,30.7,40.1,26.0,2015
Mumbai,2015-06-23,42.4,22.3,32.3,76.5,17.3,2015
Bangalore,2015-06-23,27.1,6.2,16.7,79.3,14.5,2015
Chennai,2015-06-23,43.7,21.1,32.4,99.0,46.6,2015
Kolkata,2015-06-23,40.5,11.3,25.9,63.0,29.3,2015
Hyderabad,2015-06-23,28.3,5.0,16.7,63.9,27.3,2015
Pune,2015-06-23,33.0,16.0,24.5,87.5,17.0,2015
Ahmedabad,2015-06-23,41.4,11.8,26.6,56.3,19.8,2015
Delhi,2015-06-24,25.1,21.7,23.4,53.7,43.7,2015
Mumbai,2015-06-24,42.1,8.0,25.0,94.6,29.0,2015
Bangalore,2015-06-24,41.2,9.9,25.5,52.6,19.4,2015
Chennai,2015-06-24,37.4,17.3,27.4,74.8,26.7,2015
Kolkata,2015-06-24,36.4,11.9,24.1,52.7,26.7,2015
Hyderabad,2015-06-24,31.6,19.4,25.5,64.2,10.3,2015
Pune,2015-06-24,32.3,22.3,27.3,89.2,15.1,2015
Ahmedabad,2015-06-24,35.5,8.0,21.8,47.8,11.8,2015
Delhi,2015-06-25,39.6,14.6,27.1,95.0,49.2,2015
Mumbai,2015-06-25,29.0,17.1,23.1,78.8,36.2,2015
Bangalore,2015-06-25,43.3,9.0,26.2,62.2,1.2,2015
Chennai,2015-06-25,27.3,11.5,19.4,45.4,6.8,2015
Kolkata,2015-06-25,35.9,19.8,27.9,41.2,4.6,2015
Hyderabad,2015-06-25,35.7,13.6,24.6,64.8,20.6,2015
Pune,2015-06-25,41.4,5.9,23.7,86.2,18.8,2015
Ahmedabad,2015-06-25,30.3,10.3,20.3,41.6,21.9,2015
Delhi,2015-06-26,38.6,11.1,24.8,48.9,27.3,2015
Mumbai,2015-06-26,39.1,8.1,23.6,55.0,3.0,2015
Bangalore,2015-06-26,36.0,9.6,22.8,72.7,5.1,2015
Chennai,2015-06-26,26.1,10.8,18.4,48.8,8.5,2015
Kolkata,2015-06-26,37.7,20.6,29.2,51.8,28.9,2015
Hyderabad,2015-06-26,30.9,16.2,23.6,96.4,39.4,2015
Pune,2015-06-26,30.9,14.9,22.9,57.5,44.6,2015
Ahmedabad,2015-06-26,43.6,8.4,26.0,95.3,40.4,2015
Delhi,2015-06-27,41.3,24.6,32.9,51.9,27.1,2015
Mumbai,2015-06-27,43.4,9.7,26.5,83.2,14.5,2015
Bangalore,2015-06-27,26.6,9.0,17.8,79.9,18.4,2015
Chennai,2015-06-27,27.7,12.2,19.9,66.0,9.2,2015
